,pdb,emmap,source,q,clashscore,bond_outlier,angle_outlier,pucker_outlier,suite_outlier,avg_suitness,cc_volume,cc_mask,cc_peaks,tempy_mi,tempy_smoc
64,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R7.out.4,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_librarySHAPE_scores.csv,0.1383909975652174,6.01,0.0,0.0013508949679162,0.0298507462686567,0.1555555555555555,0.752,0.2429,0.2249,0.1425,0.1163668988014737,0.8440080971312337
65,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R7.out.6,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_librarySHAPE_scores.csv,0.1411272507826087,9.48,0.0,0.0047281323877068,0.0373134328358208,0.1777777777777777,0.738,0.2598,0.2392,0.1608,0.1189584382459397,0.8538456462367198
66,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R7.out.2,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_librarySHAPE_scores.csv,0.1403918706086956,7.17,0.0,0.0043904086457277,0.0149253731343283,0.1703703703703703,0.741,0.2636,0.2495,0.1583,0.1166426512060354,0.8564532028677878
67,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R7.out.5,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_librarySHAPE_scores.csv,0.135885848,7.86,0.0,0.0050658561296859,0.0298507462686567,0.1925925925925926,0.726,0.273,0.2403,0.1659,0.1167958393807952,0.8502258980134301
68,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R7.out.7,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_librarySHAPE_scores.csv,0.142026484173913,7.4,0.0,0.0037149611617696,0.0373134328358208,0.1481481481481481,0.729,0.2844,0.263,0.169,0.1179005917938758,0.8558425290832359
69,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R7.out.9,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_librarySHAPE_scores.csv,0.1371929878260869,5.78,0.0,0.0006754474839581,0.0074626865671641,0.1481481481481481,0.737,0.2701,0.2522,0.1401,0.1160169518649811,0.8389821072505617
70,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.10.pdbFINISHED_1,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2385734253913043,0.46,0.0,0.0,0.0074626865671641,0.0444444444444444,0.825,0.4801,0.4855,0.4631,0.1112555846725081,0.8646776000390515
71,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.9.pdbFINISHED_1,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2358706994782609,0.46,0.0,0.0,0.0149253731343283,0.074074074074074,0.847,0.5134,0.5308,0.5032,0.1116714400831037,0.8702541265885793
72,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.8.pdbFINISHED_1,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2412696862608695,0.23,0.0,0.0,0.0074626865671641,0.0518518518518518,0.836,0.5052,0.5184,0.4855,0.1113210318808184,0.8688822540140259
73,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.6.pdbFINISHED_1,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2400254111304348,0.23,0.0,0.0,0.0074626865671641,0.0666666666666666,0.836,0.4632,0.4797,0.4582,0.1103381710573772,0.8664221766572705
74,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.3.pdbFINISHED_1,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2457923495652174,0.46,0.0,0.0,0.0149253731343283,0.0592592592592592,0.836,0.4762,0.4758,0.4594,0.1123125193119918,0.8667314871679208
75,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.7.pdbFINISHED_1,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2276791460869565,0.46,0.0,0.0,0.0149253731343283,0.037037037037037,0.853,0.4919,0.5128,0.4865,0.1114177298580632,0.8642634102388268
76,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.2.pdbFINISHED_1,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2410093019130434,0.23,0.0,0.0,0.0074626865671641,0.0444444444444444,0.86,0.4894,0.494,0.4722,0.111300782065328,0.8687535079727281
77,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.5.pdbFINISHED_1,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2388115951304347,0.46,0.0,0.0,0.0074626865671641,0.0666666666666666,0.832,0.5227,0.5385,0.4933,0.1093227869836624,0.8641902466989332
78,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.4.pdbFINISHED_1,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2364774751304347,0.23,0.0,0.0,0.0074626865671641,0.0814814814814814,0.813,0.4692,0.4835,0.4608,0.1115966440527769,0.8636094545474237
79,BtCoV_HKU5_shape_all_models_all_fits_FINAL_R4.out.1.pdbFINISHED_1,BtCoV_HKU5_con1-5p93-cryosparc_P2_J362_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf1_librarySHAPE_scores.csv,0.2388238038260869,0.23,0.0,0.0,0.0074626865671641,0.0814814814814814,0.817,0.5152,0.5317,0.4917,0.1113222256940187,0.8675540562070466
80,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.10,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1450560455652174,9.25,0.0,0.0027017899358324,0.0373134328358208,0.1703703703703703,0.691,0.2767,0.2525,0.1823,0.1212053487710008,0.8645937407401707
81,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.1,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.136841372173913,7.86,0.0,0.0020263424518743,0.0223880597014925,0.1629629629629629,0.718,0.2638,0.2353,0.1574,0.1203055994292336,0.8620005324069451
82,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.5,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1308890344347826,7.4,0.0,0.0033772374197906,0.0298507462686567,0.0962962962962963,0.768,0.2483,0.232,0.1551,0.1213685336035799,0.8550784789442301
83,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.6,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1419220045217391,4.86,0.0,0.0010131712259371,0.0223880597014925,0.1555555555555555,0.729,0.267,0.2457,0.1608,0.1225884707314921,0.8606640281252513
84,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.7,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1334459554782608,9.72,0.0,0.0027017899358324,0.044776119402985,0.1333333333333333,0.741,0.254,0.2436,0.1725,0.1181586915022679,0.8549541428667942
85,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.8,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1373008452173912,7.63,0.0,0.0013508949679162,0.0298507462686567,0.1407407407407407,0.707,0.2643,0.2375,0.1576,0.1195694715194432,0.8555766401660144
86,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.3,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1401981255652174,9.02,0.0,0.0027017899358324,0.0522388059701492,0.1629629629629629,0.729,0.2617,0.2391,0.1822,0.1213392422130709,0.8710880077385591
87,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.2,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1387047307826087,7.63,0.0,0.0013508949679162,0.0298507462686567,0.1925925925925926,0.729,0.2544,0.243,0.1469,0.1210077982566338,0.8550691367437245
88,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.4,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1381678194782608,9.25,0.0,0.0023640661938534,0.044776119402985,0.1851851851851851,0.729,0.2704,0.2484,0.1665,0.1189749906979353,0.8585646681110908
89,BtCoV_HKU5_dms_all_models_all_fits_FINAL_R9.out.9,BtCoV_HKU5_con3-8p00-cryosparc_P2_J368_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_BtCoV-HKU5_conf3_libraryDMS_scores.csv,0.1394005026086956,10.64,0.0,0.0010131712259371,0.0597014925373134,0.1851851851851851,0.749,0.2579,0.2405,0.1588,0.1204382634441652,0.8622752838951385
90,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.10.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_libraryDMS_scores.csv,0.3061191380753137,0.25,0.0,0.0,0.008130081300813,0.0483870967741935,0.836,0.5082,0.5186,0.5145,0.0230885871546297,0.863095720310023
91,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.2.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_libraryDMS_scores.csv,0.3092154016736401,0.25,0.0,0.0,0.008130081300813,0.0403225806451612,0.828,0.4753,0.4744,0.4813,0.0231090507542699,0.8634270808268513
92,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.8.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_libraryDMS_scores.csv,0.3059474252567516,0.51,0.0,0.0,0.016260162601626,0.0564516129032258,0.833,0.4899,0.4862,0.4917,0.0231078720955731,0.8612178338006832
93,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.4.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_libraryDMS_scores.csv,0.3084051293267402,0.25,0.0,0.0,0.016260162601626,0.0483870967741935,0.858,0.524,0.5329,0.5186,0.0230330567605577,0.8607588662535605
94,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.1.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_libraryDMS_scores.csv,0.3113141970330924,0.25,0.0,0.0,0.008130081300813,0.032258064516129,0.85,0.5313,0.5371,0.5254,0.023080480480229,0.8625922625044995
95,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.5.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_libraryDMS_scores.csv,0.3062359764168885,0.51,0.0,0.0,0.008130081300813,0.0483870967741935,0.832,0.5132,0.5213,0.5173,0.0229410790811025,0.8622980902429692
96,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.9.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_libraryDMS_scores.csv,0.3066814880182579,0.25,0.0,0.0,0.008130081300813,0.0403225806451612,0.843,0.555,0.5735,0.5476,0.0231507541487246,0.8643475423406649
97,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.7.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_libraryDMS_scores.csv,0.3052832457208064,0.25,0.0,0.0,0.008130081300813,0.0483870967741935,0.824,0.4913,0.4898,0.4889,0.0231326004777773,0.8623179090464957
98,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.6.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_libraryDMS_scores.csv,0.306423640167364,0.51,0.0,0.0,0.016260162601626,0.0483870967741935,0.855,0.5035,0.5136,0.5117,0.0230419067116601,0.8621866023588317
99,SARS_CoV_2-SL5_libraryDMS_all_models_all_fits_FINAL_R4.out.3.pdbFINISHED_1,SARS_CoV_2-4p74-cryosparc_P1_J842_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_libraryDMS_scores.csv,0.3058348664891593,0.25,0.0,0.0,0.008130081300813,0.032258064516129,0.85,0.5157,0.527,0.5195,0.0231606335871003,0.8619941881310511
100,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R3.out.10.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_icSHAPE_scores.csv,0.2313188907826087,0.23,0.0,0.0,0.0074626865671641,0.0296296296296296,0.818,0.4951,0.5136,0.4758,0.115856705957516,0.8798115485660736
101,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R3.out.4.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_icSHAPE_scores.csv,0.2277342806956521,0.23,0.0,0.0,0.0074626865671641,0.074074074074074,0.808,0.506,0.5203,0.4918,0.1160569891458149,0.8846964093012951
102,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R3.out.8.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_icSHAPE_scores.csv,0.228513984,0.93,0.0,0.0,0.0,0.0888888888888888,0.786,0.5376,0.5574,0.5107,0.1155179742215171,0.8788526327859657
103,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R3.out.9.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_icSHAPE_scores.csv,0.2311424973913043,0.23,0.0,0.0,0.0074626865671641,0.0444444444444444,0.823,0.502,0.4994,0.4692,0.1156348359360988,0.8824587211709958
104,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R3.out.7.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_icSHAPE_scores.csv,0.2308623822608695,0.23,0.0,0.0,0.0074626865671641,0.0592592592592592,0.838,0.4843,0.4967,0.4661,0.1147173700835963,0.8778109105282902
105,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R3.out.6.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_icSHAPE_scores.csv,0.232164832,0.69,0.0,0.0,0.0074626865671641,0.0962962962962963,0.811,0.4938,0.4832,0.462,0.1161079756515219,0.8845815769068963
106,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R3.out.5.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_icSHAPE_scores.csv,0.2310963262608695,0.23,0.0,0.0,0.0,0.0814814814814814,0.822,0.5203,0.5346,0.4993,0.1164473036161211,0.879180116898647
107,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R3.out.1.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_icSHAPE_scores.csv,0.2283602744347826,0.23,0.0,0.0,0.0074626865671641,0.0962962962962963,0.804,0.4933,0.4882,0.4569,0.1163157263512758,0.8789763119624856
108,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R3.out.2.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_icSHAPE_scores.csv,0.2314362250434782,0.23,0.0,0.0,0.0074626865671641,0.0888888888888888,0.799,0.509,0.5001,0.4748,0.1170485993041737,0.884555302289137
109,BtCoV_HKU5_Sun_icSHAPE_G317A_all_models_all_fits_FINAL_R3.out.3.pdbFINISHED_1,BtCoV_HKU5_con2-6p42-cryosparc_P2_J365_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_BtCoV-HKU5_conf2_icSHAPE_scores.csv,0.217171808347826,0.0,0.0,0.0,0.0,0.0592592592592592,0.817,0.4865,0.4802,0.4469,0.1152444955628998,0.8749417043579587
110,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.10,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2173413285053929,6.96,0.0,0.0005957700327673,0.0328947368421052,0.1241830065359477,0.764,0.6614,0.6708,0.6358,0.009557520295361,0.9385764105678546
111,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.4,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2132760465331279,6.55,0.0,0.000893655049151,0.0197368421052631,0.1111111111111111,0.781,0.6677,0.6777,0.6411,0.0095010085961176,0.9387065402909822
112,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.6,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2207857146379044,5.73,0.0,0.0023830801310694,0.0197368421052631,0.130718954248366,0.741,0.6845,0.6934,0.661,0.0095228790730216,0.9454417844186772
113,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.5,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2241284295839753,6.76,0.0,0.0002978850163836,0.0197368421052631,0.1111111111111111,0.769,0.6659,0.6746,0.6372,0.0095315740065102,0.9393212968186068
114,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.2,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.216730857935285,6.76,0.0,0.0005957700327673,0.0131578947368421,0.1045751633986928,0.738,0.6634,0.6749,0.6413,0.0095241554622776,0.9399224837387554
115,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.1,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2170912739599383,6.96,0.0,0.0005957700327673,0.0460526315789473,0.1176470588235294,0.758,0.6675,0.6787,0.6452,0.0095070186643959,0.9393806901720152
116,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.3,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2171333932203389,4.5,0.0,0.0005957700327673,0.0263157894736842,0.0849673202614379,0.742,0.6596,0.67,0.6356,0.0096013677299234,0.9397966235911036
117,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.9,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2170485987673343,6.96,0.0,0.000893655049151,0.0263157894736842,0.0915032679738562,0.755,0.6718,0.6814,0.6466,0.0095501746489122,0.9408950719383908
118,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.7,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2138208607087827,6.76,0.0,0.000893655049151,0.0263157894736842,0.1176470588235294,0.777,0.6628,0.674,0.6403,0.0094052582460782,0.9397912535239992
119,SARS_CoV_2-SL56_5cext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.8,SARS_CoV_2_SL56_5cext-9p07-cryosparc_P3_J1247_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_only_SARS-CoV-2_SL56-5cext_m2seq_scores.csv,0.2211036964560863,9.21,0.0,0.0002978850163836,0.0197368421052631,0.1111111111111111,0.762,0.6797,0.6884,0.6535,0.0094454680029907,0.942344922073052
120,SARS_CoV_2-SL56_5bext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.10.pdbFINISHED_1,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_SL56-5bext_m2seq_scores.csv,0.2066539026194145,0.61,0.0,0.0,0.006578947368421,0.0457516339869281,0.825,0.4507,0.479,0.3968,0.0200990266949896,0.918186239726889
121,SARS_CoV_2-SL56_5bext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.8.pdbFINISHED_1,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_SL56-5bext_m2seq_scores.csv,0.2056343993836671,0.41,0.0,0.0,0.006578947368421,0.0718954248366013,0.812,0.4337,0.422,0.3531,0.0199277020596996,0.9182719284962466
122,SARS_CoV_2-SL56_5bext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.3.pdbFINISHED_1,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_SL56-5bext_m2seq_scores.csv,0.2065826314329738,0.2,0.0,0.0,0.006578947368421,0.0522875816993464,0.83,0.492,0.5308,0.419,0.0199271457894872,0.917055623065982
123,SARS_CoV_2-SL56_5bext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.5.pdbFINISHED_1,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_SL56-5bext_m2seq_scores.csv,0.2087120191063174,0.41,0.0,0.0,0.006578947368421,0.065359477124183,0.831,0.4834,0.5055,0.4299,0.0202596938287556,0.9255269695549112
124,SARS_CoV_2-SL56_5bext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.6.pdbFINISHED_1,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_SL56-5bext_m2seq_scores.csv,0.2108011873651772,0.2,0.0,0.0,0.006578947368421,0.0588235294117647,0.838,0.4353,0.4229,0.3535,0.0201288125257587,0.9191547859070204
125,SARS_CoV_2-SL56_5bext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.1.pdbFINISHED_1,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_SL56-5bext_m2seq_scores.csv,0.2090391016949152,0.2,0.0,0.0,0.006578947368421,0.0457516339869281,0.829,0.4504,0.453,0.3869,0.0200679943000439,0.92145298051535
126,SARS_CoV_2-SL56_5bext_SL5only_m2seq_all_models_all_fits_FINAL_R3.out.2.pdbFINISHED_1,SARS_CoV_2_SL56_5bext-7p40-flipped-cryosparc_P3_J1278_map_sharp.mrc,../analysis/map_to_model/auto-drrafter_erraser_SARS-CoV-2_SL56-5bext_m2seq_scores.csv,0.2063052677966101,0.2,0.0,0.0,0.006578947368421,0.0522875816993464,0.836,0.4928,0.5239,0.4296,0.0200565249698259,0.9216468358243606
